Subs,cancellation_date
551575,3/23/16
551582,NULL
551598,NULL
551599,NULL
551601,NULL
551603,NULL
551607,NULL
551609,NULL
551615,NULL
551626,3/30/16
551629,3/31/16
551631,NULL
551641,4/7/16
551648,3/30/16
551650,3/28/16
551664,3/23/16
551670,3/29/16
551685,NULL
551689,NULL
551693,NULL
551695,NULL
551702,NULL
551709,3/26/16
551716,NULL
551721,3/25/16
551724,NULL
551728,NULL
551729,NULL
551734,NULL
551736,NULL
551738,NULL
551746,NULL
551749,3/25/16
551762,3/31/16
551772,NULL
551773,NULL
551787,NULL
551790,NULL
551792,NULL
551795,NULL
551799,3/23/16
551808,4/7/16
551809,NULL
551810,NULL
551814,4/2/16
551827,NULL
551834,4/3/16
551856,NULL
551860,NULL
551883,NULL
551882,NULL
551889,4/6/16
551893,4/6/16
551898,3/22/16
551901,3/28/16
551909,3/23/16
551916,NULL
551923,3/26/16
551926,3/23/16
551931,4/2/16
551958,NULL
551966,NULL
551968,3/31/16
551975,NULL
551977,4/1/16
551980,4/6/16
551983,3/28/16
551985,3/31/16
551997,3/27/16
552011,NULL
552014,NULL
552016,NULL
552020,NULL
552022,NULL
552027,NULL
552030,NULL
552036,3/30/16
552041,NULL
552047,NULL
552054,NULL
552060,4/6/16
552061,3/31/16
552080,4/2/16
552098,3/28/16
552101,3/30/16
552112,NULL
552115,NULL
552118,NULL
552123,NULL
552124,NULL
552129,NULL
552133,NULL
552136,4/6/16
552139,3/24/16
552144,4/7/16
552146,4/1/16
552150,4/2/16
552170,4/2/16
552174,NULL
552178,3/26/16
552187,3/27/16
552189,NULL
552190,NULL
552199,NULL
552207,3/24/16
552209,NULL
552211,4/4/16
552213,3/23/16
552218,NULL
552237,NULL
552243,NULL
552245,3/28/16
552248,3/26/16
552251,3/27/16
552252,3/26/16
552255,3/30/16
552264,NULL
552267,NULL
552269,NULL
552276,3/23/16
552280,NULL
552290,3/30/16
552302,NULL
552310,4/1/16
552308,4/2/16
552311,4/2/16
552319,NULL
552322,NULL
552324,4/16/16
552329,4/12/16
552336,3/22/16
552333,3/26/16
552331,3/24/16
552335,NULL
552340,NULL
552343,3/24/16
552351,4/14/16
552355,NULL
552358,NULL
552370,3/29/16
552374,NULL
552379,4/2/16
552382,4/4/16
552383,4/3/16
552384,3/23/16
552388,NULL
552392,NULL
552399,NULL
552401,3/26/16
552404,3/24/16
552410,3/23/16
552418,3/23/16
552421,NULL
552425,3/24/16
552427,3/28/16
552430,NULL
552434,NULL
552435,3/29/16
552437,4/7/16
552439,NULL
552440,3/26/16
552449,NULL
552451,4/2/16
552463,3/29/16
552465,3/31/16
552475,NULL
552479,NULL
552481,NULL
552485,NULL
552489,NULL
552490,NULL
552500,3/31/16
552505,NULL
552513,4/2/16
552526,NULL
552529,4/7/16
552533,3/24/16
552536,3/30/16
552537,3/30/16
552542,3/29/16
552546,3/29/16
552552,NULL
552562,3/29/16
552570,3/26/16
552574,3/22/16
552581,NULL
552582,3/28/16
552584,3/27/16
552587,NULL
552590,NULL
552593,NULL
552596,NULL
552599,NULL
552604,NULL
552622,NULL
552626,3/31/16
552629,3/25/16
552630,3/26/16
552632,3/23/16
552645,NULL
552648,3/28/16
552662,NULL
552668,NULL
552669,3/28/16
552671,4/2/16
552676,NULL
552681,NULL
552686,NULL
552687,4/2/16
552691,4/4/16
552696,4/3/16
552710,4/2/16
552713,4/3/16
552719,3/25/16
552720,NULL
552722,4/11/16
552724,NULL
552727,NULL
552729,3/25/16
552735,3/27/16
552740,4/7/16
552741,3/23/16
552756,NULL
552767,3/31/16
552783,3/29/16
552789,3/31/16
552795,NULL
552811,4/17/16
552828,NULL
552841,NULL
552848,3/23/16
552853,3/29/16
552855,NULL
552856,3/31/16
552860,3/24/16
552868,3/31/16
552870,3/29/16
552879,4/7/16
552882,3/25/16
552893,4/13/16
552896,NULL
552898,NULL
552909,NULL
552912,NULL
552913,NULL
552914,4/1/16
552918,NULL
552925,NULL
552929,NULL
552930,4/8/16
552936,3/25/16
552938,3/30/16
552940,3/29/16
552941,4/1/16
552948,NULL
552953,NULL
552958,NULL
552966,NULL
552969,NULL
552975,3/26/16
552979,3/28/16
552991,3/28/16
552996,4/1/16
553000,3/30/16
553004,3/26/16
553001,3/29/16
553014,3/27/16
553016,4/1/16
553024,3/23/16
553033,3/27/16
553038,3/28/16
553039,4/1/16
553040,3/26/16
553058,3/29/16
553059,3/25/16
553062,3/31/16
553070,3/25/16
553073,3/27/16
553081,3/29/16
553082,3/30/16
553086,3/25/16
553099,3/24/16
553114,3/25/16
553133,3/31/16
553134,4/1/16
553139,3/29/16
553142,NULL
553147,3/29/16
553154,4/1/16
553157,NULL
553161,NULL
553162,4/2/16
553165,NULL
553167,4/1/16
553179,NULL
553184,3/27/16
553185,3/26/16
553196,4/2/16
553201,3/31/16
553204,NULL
553217,3/29/16
553220,3/26/16
553223,3/31/16
553224,4/1/16
553233,3/25/16
553235,3/23/16
553263,3/25/16
553265,3/25/16
553271,3/24/16
553274,3/29/16
553278,3/31/16
553282,3/26/16
553292,3/25/16
553293,3/26/16
553302,3/26/16
553310,NULL
553316,3/31/16
553327,3/27/16
553331,NULL
553333,NULL
553335,NULL
553339,4/1/16
553344,NULL
553346,4/13/16
553348,NULL
553357,NULL
553365,NULL
553377,NULL
553387,NULL
553400,NULL
553401,NULL
553415,NULL
553424,NULL
553435,3/25/16
553436,NULL
553445,3/30/16
553446,3/24/16
553448,3/29/16
553450,3/24/16
553454,NULL
553460,3/31/16
553465,NULL
553471,NULL
553481,NULL
553483,NULL
553486,3/31/16
553491,3/23/16
553494,NULL
553500,3/25/16
553517,3/28/16
553521,3/23/16
553537,NULL
553547,NULL
553563,NULL
553567,NULL
553570,NULL
553571,NULL
553578,3/23/16
553582,4/4/16
553588,3/25/16
553592,3/23/16
553593,NULL
553602,3/30/16
553608,3/23/16
553612,NULL
553616,NULL
553622,3/29/16
553628,3/24/16
553630,3/31/16
553631,3/27/16
553632,NULL
553635,NULL
553639,NULL
553642,NULL
553647,3/27/16
553650,NULL
553654,NULL
553659,4/11/16
553661,NULL
553662,NULL
553671,NULL
553681,NULL
553682,NULL
553698,3/25/16
553700,3/26/16
553702,3/30/16
553714,NULL
553716,3/31/16
553717,3/29/16
553720,NULL
553741,NULL
553745,3/31/16
553752,3/28/16
553754,3/24/16
553756,NULL
553764,NULL
553769,NULL
553775,NULL
553779,4/1/16
553783,3/26/16
553786,4/15/16
553801,3/30/16
553804,3/29/16
553810,3/23/16
553812,4/1/16
553815,NULL
553816,3/29/16
553817,3/27/16
553821,3/30/16
553822,3/26/16
553826,3/26/16
553831,3/29/16
553832,3/26/16
553843,3/24/16
553849,3/24/16
553850,3/27/16
553854,3/25/16
553857,3/24/16
553862,4/1/16
553870,3/31/16
553876,4/15/16
553878,3/26/16
553879,3/23/16
553891,3/29/16
553897,3/23/16
553902,3/24/16
553906,3/23/16
553916,3/28/16
553922,3/29/16
553929,3/24/16
553927,3/30/16
553937,3/31/16
553940,3/30/16
553942,3/23/16
553961,3/26/16
553966,3/23/16
553973,3/30/16
553988,3/23/16
553990,3/26/16
553992,3/26/16
554005,3/28/16
554010,3/24/16
554020,3/26/16
554023,3/30/16
554026,3/23/16
554036,3/30/16
554040,3/30/16
554053,3/26/16
554059,3/24/16
554065,3/23/16
554074,3/27/16
554076,3/29/16
554091,3/31/16
554096,3/25/16
554101,3/31/16
554106,3/25/16
554121,3/29/16
554123,3/25/16
554131,3/25/16
554135,3/29/16
554138,3/27/16
554140,4/1/16
554154,3/28/16
554158,3/26/16
554183,3/25/16
554190,3/25/16
554195,3/26/16
554196,3/29/16
554206,4/1/16
554210,3/25/16
554214,3/26/16
554218,4/1/16
554222,4/1/16
554226,3/27/16
554228,3/27/16
554233,3/24/16
554235,3/27/16
554238,3/27/16
554244,3/23/16
554258,3/25/16
554267,4/1/16
554280,3/29/16
554284,3/31/16
554290,3/25/16
554296,3/31/16
554298,3/27/16
554320,3/23/16
554325,3/30/16
554333,3/27/16
554342,3/29/16
554343,4/1/16
554347,3/30/16
554346,4/1/16
554355,3/27/16
554361,3/24/16
554367,3/31/16
554380,3/24/16
554387,3/26/16
554394,3/23/16
554397,3/29/16
554405,3/23/16
554412,3/28/16
554415,3/30/16
554417,3/23/16
554420,3/25/16
554424,4/1/16
554425,3/26/16
554435,NULL
554439,3/25/16
554452,NULL
554454,4/1/16
554457,3/26/16
554460,3/26/16
554472,NULL
554475,3/23/16
554478,NULL
554479,3/29/16
554486,3/29/16
554492,3/27/16
554494,3/28/16
554496,3/27/16
554497,3/27/16
554498,3/25/16
554500,3/29/16
554502,3/28/16
554510,3/30/16
554514,3/28/16
554516,NULL
554518,3/29/16
554520,3/24/16
554522,3/27/16
554523,NULL
554525,NULL
554530,NULL
554532,NULL
554535,3/23/16
554536,NULL
554539,NULL
554540,NULL
554542,NULL
554545,3/29/16
554553,NULL
554570,NULL
554578,4/6/16
554596,NULL
554617,3/27/16
554624,3/26/16
554629,NULL
554633,4/17/16
554637,3/27/16
554642,3/28/16
554649,NULL
554651,NULL
554653,4/12/16
554682,NULL
554685,NULL
554689,3/29/16
554691,NULL
554694,NULL
554702,NULL
554704,NULL
554709,NULL
554714,3/23/16
554718,3/28/16
554730,NULL
554732,NULL
554734,NULL
554735,4/2/16
554738,3/26/16
554749,3/26/16
554751,4/9/16
554762,3/25/16
554767,3/23/16
554775,3/28/16
554778,NULL
554786,3/30/16
554789,3/24/16
554791,3/24/16
554793,3/24/16
554795,4/2/16
554804,4/1/16
554816,3/26/16
554813,4/2/16
554823,4/1/16
554842,4/1/16
554848,NULL
554852,NULL
554858,3/24/16
554860,NULL
554866,NULL
554867,NULL
554871,4/13/16
554875,4/13/16
554881,NULL
554890,4/13/16
554895,NULL
554909,NULL
554920,NULL
554922,NULL
554930,NULL
554933,3/25/16
554951,NULL
554962,NULL
554974,4/11/16
554980,4/11/16
554983,NULL
554989,NULL
554992,4/2/16
554996,NULL
555005,NULL
555009,NULL
555019,NULL
555022,NULL
555025,NULL
555035,NULL
555038,NULL
555059,NULL
555061,NULL
555069,NULL
555065,NULL
555070,4/1/16
555072,NULL
555077,NULL
555083,NULL
555096,4/13/16
555100,NULL
555108,3/25/16
555110,3/27/16
555112,3/25/16
555136,3/27/16
555137,3/23/16
555139,4/2/16
555144,3/26/16
555151,3/23/16
555157,4/9/16
555162,3/27/16
555180,NULL
555171,3/26/16
555182,NULL
555190,3/24/16
555202,NULL
555224,3/26/16
555228,3/24/16
555226,3/31/16
555231,3/25/16
555233,3/24/16
555243,3/28/16
555245,3/27/16
555248,NULL
555249,NULL
555254,4/1/16
555259,3/26/16
555265,4/1/16
555271,3/29/16
555277,NULL
555285,NULL
555294,NULL
555305,3/25/16
555314,3/24/16
555315,4/14/16
555319,3/30/16
555333,NULL
555341,4/14/16
555345,4/14/16
555347,3/27/16
555353,3/29/16
555361,3/30/16
555371,3/30/16
555375,NULL
555380,NULL
555388,NULL
555401,3/31/16
555404,NULL
555414,NULL
555417,NULL
555418,NULL
555425,NULL
555441,NULL
555443,NULL
555446,NULL
555447,NULL
555450,NULL
555452,NULL
555493,3/25/16
555494,NULL
555505,NULL
555513,NULL
555522,3/26/16
555534,3/31/16
555541,NULL
555551,NULL
555559,NULL
555569,NULL
555586,NULL
555588,3/24/16
555590,NULL
555593,NULL
555609,3/26/16
555639,NULL
555641,3/31/16
555649,4/2/16
555660,3/26/16
555661,3/26/16
555664,3/27/16
555689,3/29/16
555693,3/26/16
555735,NULL
555739,4/2/16
555748,3/27/16
555754,3/30/16
555758,NULL
555769,NULL
555775,NULL
555779,NULL
555795,NULL
555797,NULL
555804,3/26/16
555805,NULL
555807,NULL
555818,3/27/16
555822,NULL
555825,NULL
555834,3/29/16
555840,4/2/16
555849,NULL
555865,NULL
555872,4/2/16
555884,4/3/16
555896,3/31/16
555902,3/24/16
555904,3/29/16
555907,3/24/16
555920,4/6/16
555923,NULL
555924,NULL
555928,3/24/16
555931,3/28/16
555936,3/27/16
555940,NULL
555956,4/15/16
555964,NULL
555969,NULL
555976,NULL
555977,3/27/16
555981,3/28/16
555982,4/2/16
555983,3/25/16
555989,3/24/16
555999,3/30/16
556004,3/31/16
556013,3/27/16
556021,NULL
556023,4/1/16
556027,4/2/16
556035,4/2/16
556036,3/26/16
556041,3/24/16
556045,NULL
556056,NULL
556063,4/6/16
556064,3/26/16
556069,NULL
556071,4/2/16
556077,NULL
556084,NULL
556092,NULL
556095,4/8/16
556099,4/2/16
556103,NULL
556106,NULL
556115,NULL
556117,3/24/16
556126,3/31/16
556128,3/31/16
556155,4/2/16
556161,NULL
556173,4/1/16
556181,3/29/16
556183,4/4/16
556188,3/30/16
556207,NULL
556211,NULL
556222,NULL
556233,NULL
556238,4/1/16
556248,4/1/16
556254,4/2/16
556261,4/2/16
556264,4/4/16
556269,4/1/16
556290,NULL
556292,NULL
556296,NULL
556304,NULL
556308,NULL
556312,4/4/16
556317,3/26/16
556318,NULL
556323,NULL
556332,NULL
556334,3/28/16
556336,NULL
556337,NULL
556338,NULL
556339,NULL
556343,4/1/16
556353,3/26/16
556354,3/27/16
556362,3/26/16
556365,3/26/16
556366,3/29/16
556370,3/31/16
556377,3/25/16
556380,3/24/16
556386,4/2/16
556388,3/28/16
556398,NULL
556413,3/28/16
556417,4/1/16
556419,4/2/16
556430,4/2/16
556437,NULL
556446,NULL
556464,4/1/16
556467,4/2/16
556474,4/1/16
556478,4/2/16
556492,NULL
556493,NULL
556500,3/27/16
556502,NULL
556505,NULL
556509,4/1/16
556510,3/27/16
556517,3/27/16
556528,NULL
556529,3/26/16
556534,NULL
556538,NULL
556537,3/31/16
556546,NULL
556548,NULL
556549,4/1/16
556550,3/28/16
556551,NULL
556555,3/25/16
556563,NULL
556570,NULL
556571,NULL
556588,NULL
556590,3/30/16
556591,NULL
556592,3/27/16
556582,3/26/16
556599,NULL
556605,NULL
556607,4/1/16
556611,3/30/16
556613,4/2/16
556616,4/2/16
556619,3/27/16
556631,NULL
556633,3/30/16
556653,NULL
556656,4/2/16
556657,3/28/16
556663,NULL
556667,NULL
556668,NULL
556676,4/2/16
556683,NULL
556697,4/2/16
556703,3/25/16
556704,NULL
556717,4/2/16
556718,4/1/16
556729,NULL
556735,NULL
556736,NULL
556743,NULL
556760,4/2/16
556765,NULL
556771,4/2/16
556772,4/3/16
556782,3/27/16
556785,3/26/16
556790,4/1/16
556789,NULL
556800,NULL
556802,3/28/16
556804,NULL
556812,NULL
556822,3/27/16
556825,3/30/16
556828,NULL
556832,NULL
556839,NULL
556845,NULL
556848,3/27/16
556851,3/31/16
556858,4/1/16
556876,3/26/16
556883,NULL
556885,NULL
556890,3/29/16
556888,NULL
556908,NULL
556909,NULL
556905,4/3/16
556924,3/31/16
556933,3/29/16
556931,NULL
556941,NULL
556950,NULL
556951,NULL
556952,3/26/16
556957,NULL
556962,NULL
556963,NULL
556966,NULL
556972,NULL
556969,NULL
556976,3/26/16
556979,NULL
556980,4/13/16
556985,NULL
556994,4/11/16
557014,4/11/16
557017,NULL
557021,NULL
557024,3/25/16
557030,3/25/16
557031,3/25/16
557037,3/27/16
557038,3/27/16
557044,4/2/16
557052,4/4/16
557067,NULL
557071,NULL
557072,NULL
557083,NULL
557092,NULL
557104,NULL
557107,NULL
557122,NULL
557126,NULL
557137,4/1/16
557139,NULL
557154,NULL
557155,NULL
557164,4/1/16
557169,4/1/16
557172,NULL
557178,NULL
557183,NULL
557190,NULL
557191,3/28/16
557192,3/31/16
557202,3/28/16
557204,3/24/16
557208,4/6/16
557211,3/27/16
557214,4/1/16
557215,3/28/16
557217,NULL
557237,NULL
557236,NULL
557249,NULL
557252,NULL
557253,3/31/16
557258,3/30/16
557259,4/2/16
557262,NULL
557264,3/29/16
557265,3/24/16
557266,3/31/16
557273,3/24/16
557281,4/2/16
557294,3/31/16
557302,NULL
557304,NULL
557307,NULL
557311,NULL
557313,NULL
557317,NULL
557318,4/2/16
557325,NULL
557329,NULL
557334,NULL
557339,3/24/16
557343,NULL
557346,NULL
557350,NULL
557355,3/25/16
557366,NULL
557368,4/1/16
557369,3/31/16
557387,3/31/16
557388,NULL
557390,NULL
557392,NULL
557410,NULL
557412,NULL
557413,4/16/16
557416,NULL
557417,NULL
557419,NULL
557424,4/14/16
557428,NULL
557434,NULL
557438,3/30/16
557443,3/31/16
557453,3/27/16
557466,NULL
557467,NULL
557471,3/30/16
557472,NULL
557477,3/30/16
557483,3/27/16
557485,4/1/16
557489,NULL
557495,NULL
557502,NULL
557515,NULL
557525,NULL
557535,4/5/16
557547,NULL
557552,3/24/16
557566,NULL
557576,NULL
557583,3/30/16
557587,3/25/16
557588,4/5/16
557586,3/24/16
557602,NULL
557606,NULL
557609,NULL
557610,NULL
557612,NULL
557614,NULL
557616,NULL
557620,NULL
557621,4/1/16
557623,4/5/16
557624,NULL
557636,NULL
557637,NULL
557638,4/2/16
557641,3/31/16
557644,3/28/16
557654,3/30/16
557655,4/2/16
557677,3/30/16
557681,4/1/16
557680,NULL
557686,NULL
557692,NULL
557698,NULL
557702,NULL
557705,NULL
557713,4/2/16
557714,NULL
557716,NULL
557722,NULL
557723,3/24/16
557727,4/2/16
557733,NULL
557747,3/31/16
557748,4/11/16
557749,3/24/16
557755,NULL
557760,NULL
557761,NULL
557766,NULL
557772,NULL
557774,4/7/16
557775,4/7/16
557782,4/7/16
557783,3/27/16
557789,3/29/16
557797,3/26/16
557806,3/30/16
557809,3/31/16
557813,4/5/16
557816,3/27/16
557826,4/5/16
557827,4/1/16
557833,NULL
557845,NULL
557847,NULL
557848,NULL
557856,4/2/16
557864,3/26/16
557869,NULL
557886,NULL
557888,NULL
557894,NULL
557895,NULL
557904,3/24/16
557905,NULL
557917,NULL
557920,4/2/16
557918,4/4/16
557925,4/3/16
557934,NULL
557941,3/31/16
557947,4/18/16
557956,NULL
557964,NULL
557968,4/7/16
557972,4/8/16
557976,NULL
557978,NULL
557988,NULL
557989,NULL
557995,NULL
558002,NULL
558005,3/29/16
558015,3/29/16
558023,3/26/16
558024,3/31/16
558028,NULL
558032,NULL
558039,4/2/16
558043,NULL
558049,NULL
558058,NULL
558061,NULL
558062,NULL
558064,NULL
558067,NULL
558070,NULL
558071,4/8/16
558074,NULL
558089,NULL
558090,4/14/16
558096,NULL
558098,3/30/16
558103,3/30/16
558106,4/2/16
558117,3/29/16
558118,3/25/16
558126,4/2/16
558128,4/3/16
558149,4/3/16
558156,4/2/16
558168,NULL
558171,3/26/16
558176,3/26/16
558177,3/30/16
558188,NULL
558194,NULL
558197,NULL
558205,4/3/16
558204,NULL
558209,NULL
558217,4/2/16
558219,NULL
558221,4/3/16
558225,3/29/16
558230,4/2/16
558236,3/26/16
558238,3/30/16
558243,3/29/16
558244,NULL
558252,4/3/16
558255,3/30/16
558257,NULL
558260,NULL
558270,NULL
558276,NULL
558283,NULL
558287,NULL
558306,NULL
558316,NULL
558318,NULL
558322,4/2/16
558343,NULL
558344,NULL
558361,NULL
558363,4/4/16
558365,NULL
558380,4/3/16
558385,NULL
558389,NULL
558399,NULL
558402,4/3/16
558404,NULL
558412,4/1/16
558426,4/2/16
558430,4/2/16
558433,NULL
558435,4/3/16
558443,3/27/16
558440,4/3/16
558455,4/2/16
558463,4/1/16
558472,NULL
558477,4/3/16
558482,NULL
558508,NULL
558511,NULL
558516,4/1/16
558528,3/26/16
558530,NULL
558532,NULL
558533,NULL
558549,NULL
558553,NULL
558560,NULL
558579,4/17/16
558583,NULL
558589,4/1/16
558594,3/29/16
558597,NULL
558599,4/2/16
558606,4/3/16
558607,3/30/16
558610,3/30/16
558625,3/30/16
558635,3/29/16
558639,NULL
558653,3/31/16
558654,4/2/16
558668,3/31/16
558669,3/26/16
558674,3/27/16
558675,3/30/16
558676,3/31/16
558680,NULL
558682,4/2/16
558690,3/25/16
558701,4/1/16
558705,4/2/16
558708,3/29/16
558720,NULL
558742,4/2/16
558748,4/6/16
558749,NULL
558761,3/31/16
558762,3/26/16
558763,NULL
558766,NULL
558773,NULL
558775,NULL
558778,3/29/16
558780,4/8/16
558790,3/31/16
558795,4/2/16
558796,4/8/16
558798,4/8/16
558802,4/8/16
558808,3/30/16
558812,NULL
558813,NULL
558817,NULL
558820,NULL
558823,NULL
558825,NULL
558830,3/29/16
558833,4/1/16
558849,4/1/16
558862,NULL
558865,NULL
558876,3/26/16
558877,3/31/16
558881,NULL
558906,NULL
558913,3/25/16
558925,4/3/16
558927,4/2/16
558936,3/28/16
558952,NULL
558961,3/25/16
558965,NULL
558968,NULL
558970,3/28/16
558976,3/28/16
558982,NULL
558987,4/3/16
558988,3/31/16
558991,NULL
558996,3/25/16
559002,NULL
559015,NULL
559022,NULL
559024,NULL
559025,NULL
559028,3/26/16
559037,NULL
559041,NULL
559049,NULL
559056,NULL
559062,NULL
559065,NULL
559068,NULL
559070,NULL
559073,NULL
559074,NULL
559079,3/29/16
559084,4/1/16
559089,4/3/16
559093,3/25/16
559097,4/2/16
559098,NULL
559099,NULL
559103,NULL
559104,NULL
559107,NULL
559112,NULL
559118,4/3/16
559123,3/30/16
559130,3/31/16
559127,NULL
559141,NULL
559143,NULL
559145,NULL
559146,3/31/16
559152,4/3/16
559158,3/28/16
559162,3/30/16
559170,NULL
559176,NULL
559188,3/31/16
559193,NULL
559195,4/8/16
559198,NULL
559201,NULL
559208,NULL
559221,NULL
559222,NULL
559227,3/30/16
559238,3/29/16
559240,3/29/16
559246,3/25/16
559247,NULL
559255,4/3/16
559258,NULL
559263,4/1/16
559265,3/31/16
559270,NULL
559273,NULL
559275,NULL
559289,NULL
559295,3/25/16
559298,NULL
559305,3/29/16
559307,4/2/16
559311,4/3/16
559314,NULL
559318,NULL
559319,4/6/16
559325,4/6/16
559331,3/27/16
559335,4/3/16
559336,4/2/16
559340,NULL
559342,NULL
559349,3/27/16
559354,4/3/16
559357,3/30/16
559359,NULL
559362,3/28/16
559375,NULL
559380,NULL
559387,NULL
559395,NULL
559398,NULL
559405,NULL
559406,3/31/16
559410,NULL
559412,4/3/16
559428,4/3/16
559434,NULL
559447,NULL
559449,NULL
559450,NULL
559453,NULL
559472,NULL
559479,4/3/16
559481,3/31/16
559487,3/31/16
559490,NULL
559502,3/31/16
559507,NULL
559511,3/29/16
559525,4/3/16
559540,3/29/16
559541,4/1/16
559555,4/3/16
559560,4/4/16
559577,3/31/16
559581,3/26/16
559589,NULL
559593,NULL
559595,3/28/16
559613,3/26/16
559615,3/31/16
559622,3/26/16
559624,NULL
559639,NULL
559643,NULL
559654,3/26/16
559656,3/25/16
559658,NULL
559660,4/2/16
559671,NULL
559690,NULL
559694,4/7/16
559703,NULL
559707,3/26/16
559710,4/2/16
559717,4/3/16
559733,4/13/16
559736,4/4/16
559748,3/26/16
559755,3/28/16
559756,3/30/16
559769,NULL
559771,NULL
559776,NULL
559778,NULL
559783,4/3/16
559796,4/3/16
559803,4/3/16
559820,NULL
559824,NULL
559830,3/29/16
559834,3/25/16
559836,4/4/16
559838,NULL
559839,NULL
559848,NULL
559856,NULL
559863,3/31/16
559866,4/3/16
559871,3/31/16
559872,4/2/16
559884,NULL
559887,NULL
559893,NULL
559902,NULL
559907,NULL
559909,NULL
559912,3/31/16
559918,4/1/16
559930,NULL
559943,NULL
559953,NULL
559958,NULL
559956,4/2/16
559961,3/30/16
559962,4/3/16
559974,NULL
559976,NULL
559984,NULL
559990,NULL
559999,3/25/16
560005,3/25/16
560007,3/31/16
560011,4/1/16
560012,NULL
560018,NULL
560028,NULL
560030,NULL
560031,NULL
560033,3/25/16
560037,4/2/16
560052,3/28/16
560057,NULL
560065,NULL
560068,NULL
560076,NULL
560080,NULL
560091,3/25/16
560097,NULL
560099,3/29/16
560101,3/28/16
560107,3/26/16
560108,4/3/16
560112,4/2/16
560121,4/4/16
560124,3/26/16
560126,NULL
560127,3/28/16
560132,NULL
560134,NULL
560140,4/3/16
560142,4/3/16
560145,4/3/16
560151,NULL
560157,NULL
560158,4/11/16
560161,4/2/16
560166,NULL
560174,NULL
560175,NULL
560180,NULL
560186,NULL
560190,4/2/16
560198,3/29/16
560202,4/1/16
560207,3/26/16
560211,3/26/16
560215,NULL
560216,4/3/16
560217,4/11/16
560222,NULL
560232,NULL
560237,NULL
560266,NULL
560270,NULL
560272,3/30/16
560275,4/17/16
560284,3/28/16
560285,NULL
560288,NULL
560296,NULL
560303,NULL
560307,3/30/16
560308,NULL
560309,NULL
560313,NULL
560317,NULL
560320,4/2/16
560338,4/3/16
560342,NULL
560344,3/31/16
560349,NULL
560351,NULL
560354,NULL
560356,NULL
560357,3/29/16
560360,NULL
560361,NULL
560365,NULL
560371,NULL
560390,3/25/16
560395,4/2/16
560406,4/3/16
560411,NULL
560412,3/27/16
560416,4/2/16
560423,3/26/16
560426,NULL
560433,4/19/16
560434,NULL
560442,3/28/16
560443,NULL
560447,3/31/16
560457,4/3/16
560463,3/29/16
560472,4/1/16
560473,4/1/16
560476,4/7/16
560480,3/28/16
560490,NULL
560495,NULL
560497,3/25/16
560504,4/2/16
560512,4/3/16
560523,4/3/16
560525,3/28/16
560527,3/29/16
560539,NULL
560563,NULL
560573,4/5/16
560576,NULL
560582,4/3/16
560587,NULL
560600,NULL
560602,4/3/16
560614,NULL
560616,4/4/16
560625,3/28/16
560627,3/28/16
560634,3/31/16
560641,4/3/16
560642,NULL
560647,NULL
560651,3/26/16
560653,4/3/16
560656,NULL
560662,NULL
560663,3/25/16
560677,NULL
560685,NULL
560689,NULL
560692,4/3/16
560702,4/10/16
560714,4/10/16
560719,4/10/16
560740,NULL
560745,4/10/16
560749,4/1/16
560751,NULL
560755,NULL
560785,NULL
560793,4/1/16
560794,NULL
560800,3/30/16
560807,NULL
560809,NULL
560813,NULL
560819,NULL
560816,4/3/16
560835,3/27/16
560836,NULL
560852,NULL
560857,NULL
560856,NULL
560860,NULL
560865,NULL
560867,NULL
560875,3/30/16
560876,NULL
560880,NULL
560883,NULL
560885,NULL
560887,4/18/16
560891,4/4/16
560897,3/26/16
560902,4/2/16
560908,NULL
560912,NULL
560913,NULL
560925,NULL
560929,NULL
560928,4/3/16
560931,NULL
560937,NULL
560949,NULL
560958,4/10/16
560970,NULL
560988,NULL
560991,NULL
561003,NULL
561009,NULL
561020,4/2/16
561026,4/3/16
561031,4/3/16
561036,NULL
561050,4/3/16
561055,NULL
561057,4/4/16
561059,4/5/16
561064,NULL
561075,NULL
561081,4/4/16
561090,3/27/16
561098,3/31/16
561113,3/27/16
561116,NULL
561132,NULL
561133,NULL
561136,NULL
561138,3/30/16
561143,4/1/16
561150,3/30/16
561152,4/2/16
561153,3/30/16
561170,NULL
561183,NULL
561200,NULL
561203,NULL
561206,3/27/16
561208,3/31/16
561215,3/27/16
561216,4/2/16
561218,NULL
561232,3/29/16
561238,3/27/16
561246,3/28/16
561251,NULL
561256,NULL
561261,NULL
561268,NULL
561280,NULL
561282,4/12/16
561289,3/28/16
561314,3/27/16
561330,NULL
561333,NULL
561334,NULL
561335,NULL
561338,4/1/16
561340,3/29/16
561343,4/1/16
561344,NULL
561348,3/29/16
561358,NULL
561359,3/31/16
561367,3/30/16
561371,NULL
561377,NULL
561383,NULL
561394,NULL
561398,NULL
561402,NULL
561404,3/30/16
561413,3/28/16
561415,3/30/16
561430,NULL
561434,NULL
561445,NULL
561450,4/1/16
561455,3/27/16
561463,3/26/16
561462,NULL
561464,3/26/16
561469,4/4/16
561471,NULL
561483,4/3/16
561490,4/6/16
561496,3/30/16
561501,4/4/16
561508,3/29/16
561524,NULL
561525,NULL
561532,NULL
561538,NULL
561556,NULL
561560,4/7/16
561567,4/3/16
561576,3/28/16
561578,3/29/16
561579,4/3/16
561580,NULL
561586,NULL
